title,job_type,job_local,num,realtime
PCG10-QQ浏览器摄像头AR项目资深高级产品运营,产品/项目类,深圳,1,2018/11/6
WXG10-332 企业微信高级产品运营经理（广州）,市场类,广州,1,2018/11/6
CSIG16-CP/SP业务拓展经理（北京）,市场类,北京,1,2018/11/6
23294-互娱WeGame端游平台品牌经理（深圳）,市场类,深圳,1,2018/11/6
23292-互娱视觉设计师（深圳）,设计类,深圳,2,2018/11/6
HY6-市场推广（内容营销向）经理（深圳）,市场类,深圳,2,2018/11/6
WXG01-211 微信朋友圈产品运营经理（广州）,产品/项目类,广州,1,2018/11/6
TME-全民K歌后台研发工程师（深圳）,技术类,深圳,10,2018/11/6
S2-MIG风险管理经理(北京）,职能类,北京,1,2018/11/6
27443-高级基建管理经理（深圳）,职能类,深圳,1,2018/11/6
25666-金融云商务拓展经理（深圳）,市场类,深圳,2,2018/11/6
ZL-商业分析师/商业分析经理,市场类,北京,2,2018/11/6
CSIG17-车联网移动端测试开发工程师（深圳）,技术类,深圳,1,2018/11/6
17757-内容运营分析（北京）,内容编辑类,北京,3,2018/11/6
CDG064-应用开发工程师（上海）,技术类,上海,1,2018/11/6
CDG064-广告算法与数据挖掘工程师（上海）,技术类,上海,2,2018/11/6
S2-IEG财务管理（深圳）,职能类,深圳,2,2018/11/6
S2-IEG财务管理,职能类,深圳,1,2018/11/6
20762-高级政府事务经理-影视业务方向（北京）,职能类,北京,2,2018/11/6
24012-游戏技术美术,设计类,深圳,1,2018/11/6
21309-K12企鹅辅导高级运营经理（深圳）,产品/项目类,深圳,2,2018/11/6
21309-企鹅辅导学科运营（深圳）,产品/项目类,深圳,1,2018/11/6
27192-互娱市场与用户研究经理（上海）,市场类,上海,1,2018/11/6
SA-腾讯社交广告算法工程师（微信广告 深圳）,技术类,深圳,2,2018/11/6
WXG01-411 微信视觉设计（广州）,设计类,广州,1,2018/11/6
TEG03-FPGA开发工程师（深圳）,技术类,深圳,1,2018/11/6
25421-绝地求生端游市场运营（深圳）,产品/项目类,深圳,1,2018/11/6
18425-自然语言处理高级工程师（深圳）,技术类,深圳,1,2018/11/6
22989-腾讯云大客户售后技术支持高级顾问（深圳上海/北京/成都）,技术类,上海,2,2018/11/6
20503-计算机视觉高级研究员（上海）,技术类,上海,1,2018/11/6
TEG07-CDC高级交互设计师(北京),设计类,北京,1,2018/11/6
25814-新闻哥原创策划编辑（北京）,内容编辑类,北京,1,2018/11/6
26699-智慧零售项目经理,市场类,深圳,3,2018/11/6
TME-全民K歌图形图像算法工程师（深圳）,技术类,深圳,2,2018/11/6
PCG09-社交化推荐后台高级工程师（深圳）,技术类,深圳,2,2018/11/6
21228-FIFA端游韩语海外PM（深圳）,产品/项目类,深圳,1,2018/11/6
20503-智慧零售Linux后台研发工程师（上海）,技术类,上海,1,2018/11/6
SA-AMS 社交广告机器学习平台研究员（系统研发中心 深圳）,技术类,深圳,2,2018/11/6
25421-绝地求生端游高级运营（上海）,产品/项目类,上海,1,2018/11/6
PCG14-应用宝合作渠道高级产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
FWZ-数据及隐私中心法律顾问（深圳）,职能类,深圳,1,2018/11/6
PCG15-互动视频web前端开发（深圳）,技术类,深圳,4,2018/11/6
21557-音视频测试开发工程师（深圳）,技术类,深圳,1,2018/11/6
SA-腾讯社交广告应用开发工程师（深圳）,技术类,深圳,1,2018/11/6
WXG08-511 微信事业群部门秘书（深圳）,职能类,深圳,1,2018/11/6
15570-端游客户端开发工程师（深圳）,技术类,深圳,1,2018/11/6
28297-RPG手游游戏运营内部渠道合作方向（深圳）,产品/项目类,深圳,1,2018/11/6
SA-腾讯社交广告效果广告本地行业运营经理（微信广告 深圳）,产品/项目类,深圳,1,2018/11/6
CSIG08-NLP算法研究（广州/北京）,技术类,广州,1,2018/11/6
TEG14-ElasticSearch研发工程师（深圳）,技术类,深圳,2,2018/11/6
22850-腾讯视频会员前端开发工程师（深圳）,技术类,深圳,1,2018/11/6
22989-腾讯云视频方向高级技术顾问（深圳）,技术类,深圳,1,2018/11/6
TEG07-CDC高级视觉设计师（深圳）,设计类,深圳,2,2018/11/6
TME-QQ音乐粉丝社区运营经理（深圳）,产品/项目类,深圳,1,2018/11/6
22989-腾讯云安全方向高级技术顾问（深圳）,技术类,深圳,1,2018/11/6
TEG14-云存储研发工程师（深圳）,技术类,深圳,2,2018/11/6
21229-体育类游戏产品运营（上海）,产品/项目类,上海,2,2018/11/6
21229-体育类游戏策划（上海）,产品/项目类,上海,1,2018/11/6
21229-开放世界RPG欧美产品海外PM（上海）,产品/项目类,上海,1,2018/11/6
25923-移动游戏运维工程师（深圳）,技术类,深圳,1,2018/11/6
25664-数字吉林COO（首席运营官）（长春）,职能类,长春,1,2018/11/6
25664-数字吉林CFO（首席财务官）（长春）,职能类,长春,1,2018/11/6
25664-数字吉林HRD（人力资源总监）（长春）,职能类,长春,1,2018/11/6
15571-unreal客户端开发工程师（深圳）,技术类,深圳,2,2018/11/6
18402-开放世界RPG游戏版本管理,产品/项目类,深圳,2,2018/11/6
TME-用户推荐算法工程师（深圳）,技术类,深圳,2,2018/11/6
18402-MOBA手游市场运营策划（深圳）,产品/项目类,深圳,1,2018/11/6
TME-全民K歌多媒体设计师（深圳）,设计类,深圳,1,2018/11/6
25928-测试开发工程师（深圳）,技术类,深圳,1,2018/11/6
25666-电商商务拓展（深圳、上海）,市场类,深圳,3,2018/11/6
25666-腾讯云传统企业销售,市场类,深圳,1,2018/11/6
SA-腾讯社交广告效果衡量分析师（深圳 ）,技术类,深圳,2,2018/11/6
22850-腾讯视频VIP会员视觉设计师,设计类,深圳,1,2018/11/6
TME-QQ音乐IOS开发工程师（深圳）,技术类,深圳,4,2018/11/6
22989-腾讯云数据库技术专家(北京/上海/深圳/成都),技术类,北京,1,2018/11/6
25664-数字吉林CTO（首席技术官）（长春）,技术类,长春,1,2018/11/6
15616-手游主策划（上海）,产品/项目类,上海,1,2018/11/6
18402-手游平台运营（深圳）,产品/项目类,深圳,1,2018/11/6
CSIG16-腾讯地图数据中心内容扩展产品经理,产品/项目类,北京,1,2018/11/6
24491-王者荣耀全球版-移动客户端开发工程师（深圳）,技术类,深圳,2,2018/11/6
PCG09-资深广告产品经理（上海）,产品/项目类,上海,1,2018/11/6
19822-影视制片经理（北京）,产品/项目类,北京,2,2018/11/6
25924-运营开发高级工程师（上海）,技术类,上海,2,2018/11/6
CSIG08-产品运营经理（广州）,产品/项目类,广州,1,2018/11/6
TEG09-推荐系统后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
21309-企鹅辅导流量运营经理,产品/项目类,深圳,1,2018/11/6
PCG12-大数据平台高级架构师（深圳）,技术类,深圳,1,2018/11/6
27192-互娱市场与用户研究经理（海外方向）（深圳）,市场类,深圳,1,2018/11/6
TME-运营开发工程师（深圳）,技术类,深圳,1,2018/11/6
PCG05-运营开发高级工程师（深圳）,技术类,深圳,2,2018/11/6
15616-高级二次元美术设计师（上海）,设计类,上海,1,2018/11/6
25928-游戏客户端开发高级工程师（上海）,技术类,上海,1,2018/11/6
PCG04-测试开发工程师（上海）,技术类,上海,1,2018/11/6
15851-绝地求生：刺激战场-游戏服务器开发工程师（深圳）,技术类,深圳,4,2018/11/6
15612-主策划/高级游戏策划（深圳）,产品/项目类,深圳,1,2018/11/6
21530-腾讯音乐职业发展经理,职能类,深圳,1,2018/11/6
S2-CDG财务管理（深圳）,职能类,深圳,1,2018/11/6
20772-企鹅影视电视剧执行制片人,产品/项目类,北京,3,2018/11/6
28605-321 微信境外支付高级区域经理（荷兰）,市场类,荷兰,1,2018/11/6
23872-Strategy Manager with Tencent Interactive Entertainment Group（腾讯互娱业务战略发展经理（深圳））,市场类,深圳,1,2018/11/6
19837-影视物料统筹经理,设计类,北京,1,2018/11/6
TEG02-高级业务保障工程师（深圳）,技术类,深圳,2,2018/11/6
WXG01-115 微信Web前端开发工程师（广州）,技术类,广州,1,2018/11/6
S2-电竞合资公司财务总监,职能类,上海,1,2018/11/6
25928-Web后台开发高级工程师（上海）,技术类,上海,1,2018/11/6
15605-火影手游服务器开发工程师（深圳）,技术类,深圳,1,2018/11/6
15851-绝地求生：刺激战场-Unreal客户端开发工程师(深圳),技术类,深圳,4,2018/11/6
TEG09-存储平台研发组长（深圳）,技术类,深圳,1,2018/11/6
TEG12-海外数据中心经理（深圳）,技术类,深圳,1,2018/11/6
15605-高级海外项目经理（深圳）,产品/项目类,深圳,1,2018/11/6
TEG10-IDC资源管理项目经理（深圳）,技术类,深圳,2,2018/11/6
27092-移动商业广告算法工程师（深圳）,技术类,深圳,1,2018/11/6
TEG14-高级web前端开发工程师（深圳）,技术类,深圳,1,2018/11/6
24012-项目管理（上海）,产品/项目类,上海,1,2018/11/6
WXG01-117 微信客户端 Android 开发工程师（广州）,技术类,广州,1,2018/11/6
CSIG18-业务运维工程师（深圳）,技术类,深圳,1,2018/11/6
PCG07-QQ空间游戏及应用平台产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
WXG10-143 企业微信后台策略安全高级工程师（广州）,技术类,广州,2,2018/11/6
27087-投后管理商业化产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
25925-智能AI高级产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
WXG01-117 微信iOS开发工程师（广州）,技术类,广州,3,2018/11/6
PCG17-后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
15851-游戏Android开发工程师（深圳）,技术类,深圳,2,2018/11/6
AQ-内容安全系统验证经理,职能类,广州,1,2018/11/6
SA-腾讯社交广告渠道合作产品运营经理（微信广告 深圳）,产品/项目类,深圳,2,2018/11/6
PCG14-自然语言处理研究员（深圳）,技术类,深圳,2,2018/11/6
HY6-产品运营经理（深圳）,产品/项目类,深圳,2,2018/11/6
25924-移动客户端架构师 （深圳）,技术类,深圳,1,2018/11/6
15605-航海王IP动作游戏UE4 引擎开发工程师（深圳）,技术类,深圳,1,2018/11/6
23292-互娱穿越火线内容渠道经理（深圳）,内容编辑类,深圳,1,2018/11/6
CSIG16-车联网项目经理（北京）,产品/项目类,北京,1,2018/11/6
AQ-内容安全系统验证经理,职能类,深圳,1,2018/11/6
EC-高级web前端开发工程师（深圳）,技术类,深圳,1,2018/11/6
EC-后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
TEG03-数据挖掘工程师（深圳）,技术类,深圳,1,2018/11/6
WXG03-115 小程序 iOS 开发工程师（广州）,技术类,广州,1,2018/11/6
AQ-业务安全主管(北京),职能类,北京,1,2018/11/6
AQ-业务安全主管(广州),职能类,广州,1,2018/11/6
EC-腾讯教育创想业务交互设计师,设计类,深圳,1,2018/11/6
PCG07-微视产品营销经理（深圳）,产品/项目类,深圳,2,2018/11/6
CSIG15-智能终端产品经理,产品/项目类,深圳,2,2018/11/6
PCG14-应用宝数据挖掘算法工程师（深圳）,技术类,深圳,1,2018/11/6
CSIG16-车联网专项经理,产品/项目类,北京,1,2018/11/6
TME-腾讯音乐后台开发工程师（北京）,技术类,北京,2,2018/11/6
PCG14-应用宝推荐架构后台开发（深圳）,技术类,深圳,2,2018/11/6
PCG14-应用宝C/C++后台开发工程师（深圳）,技术类,深圳,3,2018/11/6
21309-内容运营经理（深圳）,产品/项目类,深圳,1,2018/11/6
WXG03-122 小程序算法工程师（广州）,技术类,广州,3,2018/11/6
15605-航海王IP动作游戏UE4客户端开发工程师（深圳）,技术类,深圳,1,2018/11/6
SA-腾讯社交广告微信朋友圈产品运营经理（微信广告 深圳）,产品/项目类,深圳,2,2018/11/6
CSIG17-测试开发高级工程师,技术类,北京,1,2018/11/6
21229-RPG高级产品运营（上海）,产品/项目类,上海,1,2018/11/6
PCG06-动漫UI开发工程师（深圳）,设计类,深圳,1,2018/11/6
CSIG02-腾讯云教育行业高级产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
27092-应用宝游戏渠道运营（深圳）,产品/项目类,深圳,1,2018/11/6
25928-游戏客户端开发高级工程师 (深圳),技术类,深圳,1,2018/11/6
PCG14-应用宝内容运营产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
CSIG08-推荐算法工程师（广州）,技术类,广州,1,2018/11/6
25923-游戏高级技术运营工程师（成都）,技术类,成都,1,2018/11/6
TME-腾讯音乐Android开发工程师（北京）,技术类,北京,1,2018/11/6
23872-游戏市场商业分析（深圳）,市场类,深圳,2,2018/11/6
27092-应用宝游戏产品经理（深圳）,产品/项目类,深圳,2,2018/11/6
CSIG08-高级推荐算法工程师（腾讯wifi管家）（广州）,技术类,广州,1,2018/11/6
22850-腾讯视频VIP?支付安全产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
26563-wegame产品策划（深圳）,产品/项目类,深圳,1,2018/11/6
27092-腾讯效果广告-高级商业产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
TEG12-数据中心建筑设计师（深圳）,技术类,深圳,1,2018/11/6
27092-应用宝游戏用户运营（深圳）,产品/项目类,深圳,1,2018/11/6
18434-UI视觉设计师（深圳）,设计类,深圳,1,2018/11/6
TME-腾讯音乐Web质量测试工程师（深圳）,技术类,深圳,1,2018/11/6
PCG01-腾讯文档高级产品经理（深圳）,产品/项目类,深圳,2,2018/11/6
TME-腾讯音乐后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
17467-IP内容开发产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
TME-全民K歌Android开发工程师（深圳）,技术类,深圳,2,2018/11/6
CSIG14-通讯安全后台开发工程师（深圳）,技术类,深圳,2,2018/11/6
TEG12-IDC高级规划师(深圳）,技术类,深圳,1,2018/11/6
WXG04-211 微信小游戏产品策划（平台）,产品/项目类,广州,1,2018/11/6
26563-高级后台开发工程师(深圳）,技术类,深圳,1,2018/11/6
26563-PC客户端开发工程师(深圳）,技术类,深圳,1,2018/11/6
28994-虚拟银行区块链产品经理,产品/项目类,深圳,1,2018/11/6
28994-腾讯区块链电子发票产品经理(深圳),产品/项目类,深圳,1,2018/11/6
19867-游戏后台开发工程师（深圳）,技术类,深圳,2,2018/11/6
TME-腾讯音乐移动产品质量测试工程师（深圳）,技术类,深圳,1,2018/11/6
CSIG17-测试开发工程师（北京）,技术类,北京,2,2018/11/6
CSIG18-推荐/广告后台开发工程师（深圳）,技术类,深圳,2,2018/11/6
23675-后台开发（北京）,技术类,北京,2,2018/11/6
PCG10-大数据高级研发工程师-用户画像,技术类,深圳,1,2018/11/6
CSIG16-自动驾驶云平台专家架构师(北京),技术类,北京,1,2018/11/6
TEG11-点击率预估算法工程师（北京）,技术类,北京,1,2018/11/6
25929-游戏策划师（上海）,产品/项目类,上海,1,2018/11/6
15605-后台开发（深圳）,技术类,深圳,1,2018/11/6
CSIG16-自动驾驶高精地图（前端）（北京）,技术类,北京,2,2018/11/6
CSIG16-自动驾驶高精地图（地图编译）（北京）,技术类,北京,1,2018/11/6
TME-腾讯音乐后台质量测试工程师（深圳）,技术类,深圳,1,2018/11/6
27087-高级广告算法工程师 （深圳）,技术类,深圳,1,2018/11/6
CSIG16-自动驾驶仿真模拟系统-车辆动力学工程师（北京）,技术类,北京,1,2018/11/6
15573-手游后台开发工程师（上海）,技术类,上海,1,2018/11/6
26381-腾云内容总监（合资公司编制--昆明）,内容编辑类,昆明,1,2018/11/6
SA-腾讯社交广告商业分析经理（深圳）,市场类,深圳,2,2018/11/6
15573-欧美风格SLG手游2D角色原画设计师（上海）,设计类,上海,3,2018/11/6
S2-监管合规支持岗,职能类,深圳,1,2018/11/6
21557-音视频后台开发工程师（深圳）,技术类,深圳,2,2018/11/6
CSIG16-车联网后台开发工程师,技术类,北京,1,2018/11/6
24491-王者荣耀海外版-手游关卡策划,产品/项目类,深圳,1,2018/11/6
18428-财付通组件平台高级研发工程师,技术类,深圳,1,2018/11/6
23675-Android客户端开发（北京）,技术类,北京,1,2018/11/6
23675-WEB前端开发工程师（北京）,技术类,北京,1,2018/11/6
CDG064-应用开发工程师（上海）,技术类,上海,2,2018/11/6
18428-区块链技术专家工程师（深圳）,技术类,深圳,2,2018/11/6
18428-区块链应用（高级）开发工程师（深圳）,技术类,深圳,3,2018/11/6
SA-腾讯社交广告SMB餐饮/零售行业经理（上海/深圳/北京）,市场类,深圳,1,2018/11/6
CSIG16-自动驾驶高精地图（工具研发）（北京),技术类,北京,2,2018/11/6
18402-国内刺激战场-本地化及商业化,产品/项目类,深圳,1,2018/11/6
S2-财务分析专家（深圳）,职能类,深圳,1,2018/11/6
19511-腾讯游戏学院营运总监（深圳）,产品/项目类,深圳,1,2018/11/6
15573-新侠风MMORPG手游 GUI视觉设计师（上海）,设计类,上海,1,2018/11/6
15573-欧美写实SLG手游3D动画特效设计师（上海）,设计类,上海,1,2018/11/6
15573-欧美风格2D场景原画师（上海）,设计类,上海,3,2018/11/6
25926-自然语言处理算法工程师（深圳）,技术类,深圳,1,2018/11/6
TEG09-接入业务后台开发工程师（深圳）,技术类,深圳,3,2018/11/6
27092-商务合作拓展经理（深圳）,市场类,深圳,1,2018/11/6
27092-广告算法工程师（深圳）,技术类,深圳,1,2018/11/6
CDG064-后台开发高级工程师（上海）,技术类,上海,1,2018/11/6
WXG03-122 微信开放平台算法工程师（广州）,技术类,广州,1,2018/11/6
SA-AMS 社交广告自然语言处理研究员（深圳）,技术类,深圳,2,2018/11/6
15573-SLG手游资深策划（上海）,产品/项目类,上海,1,2018/11/6
22090-腾讯视频APP后台开发工程师（深圳）,技术类,深圳,3,2018/11/6
PCG10-QQ浏览器高级内容运营经理（北京）,产品/项目类,北京,1,2018/11/6
WXG10-213 企业微信高级行业应用经理（广州）,产品/项目类,广州,2,2018/11/6
SA-腾讯社交广告自然语言处理工程师（微信广告 深圳）,技术类,深圳,2,2018/11/6
SA-腾讯社交广告后台开发工程师（微信广告-生态建设 深圳）,技术类,深圳,2,2018/11/6
25928-高级PC客户端开发工程师（深圳）,技术类,深圳,1,2018/11/6
23671-数据开发工程师（北京）,技术类,北京,1,2018/11/6
TB-投资管理平台产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
SA-腾讯社交广告高级数据产品经理（微信广告 深圳）,产品/项目类,深圳,2,2018/11/6
19511-腾讯游戏战略分析经理（深圳）,市场类,深圳,1,2018/11/6
20503-自动驾驶研发工程师,技术类,深圳,3,2018/11/6
22989-人工智能算法专家（图像／视频方向）（深圳/成都/上海/北京）,技术类,深圳,2,2018/11/6
22989-人工智能算法专家（NLP方向）（深圳/成都/上海/北京）,技术类,深圳,2,2018/11/6
EC-高级品牌经理（深圳）,职能类,深圳,1,2018/11/6
18302-手游制作人,产品/项目类,深圳,1,2018/11/6
SA-腾讯社交广告公众号广告产品经理（微信广告 深圳）,产品/项目类,深圳,1,2018/11/6
22989-腾讯云SDN/NFV网络虚拟化研发工程师（深圳）（北京）,技术类,深圳,2,2018/11/6
22989-腾讯云网络研发方案架构师（深圳）（北京）,技术类,深圳,1,2018/11/6
PCG09-看点时尚垂类运营（深圳）,产品/项目类,深圳,1,2018/11/6
25925-大数据开发工程师（深圳）,技术类,深圳,1,2018/11/6
TEG03-大数据服务测试工程师（深圳）,技术类,深圳,1,2018/11/6
15851-游戏图形渲染开发工程师（深圳）,技术类,深圳,2,2018/11/6
15851-FPS游戏专项技术测试（深圳）,技术类,深圳,1,2018/11/6
IEG-HRBP（深圳）,职能类,深圳,1,2018/11/6
22989-腾讯云企业业务中心前端研发工程师（深圳）,技术类,深圳,2,2018/11/6
23872-平台商务高级经理,市场类,深圳,2,2018/11/6
15573-新侠风MMORPG资深数值策划（上海）,产品/项目类,上海,2,2018/11/6
15573-新侠风MMORPG 3D场景美术设计师（上海）,设计类,上海,2,2018/11/6
PCG05-系统测试工程师（深圳）,技术类,深圳,1,2018/11/6
26564-移动游戏社区内容运营,内容编辑类,深圳,1,2018/11/6
CSIG18-高级客户端安全工程师（深圳）,技术类,深圳,1,2018/11/6
22989-腾讯云黑石交付架构师（深圳）,技术类,深圳,1,2018/11/6
SA-腾讯社交广告广告服务端Java开发工程师（深圳）,技术类,深圳,1,2018/11/6
15611-航海王IP动作游戏3D角色设计师（深圳）,设计类,深圳,2,2018/11/6
18402-移动游戏平台运营,产品/项目类,深圳,1,2018/11/6
19332-高级PHP开发工程师（上海）,技术类,上海,2,2018/11/6
WXG03-211 微信开放平台商业化产品运营经理（广州）,产品/项目类,广州,1,2018/11/6
WXG10-113 企业邮箱后台开发工程师（广州）,技术类,广州,2,2018/11/6
22989-黑石产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
EC-教育平台产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
22989-大数据平台研发工程师,技术类,北京,1,2018/11/6
WXG10-117 企业微信iOS移动客户端开发工程师（成都）,技术类,成都,3,2018/11/6
26832-猎聘经理（深圳）,职能类,深圳,2,2018/11/6
WXG08-113微信小程序商业化后台工程师（广州）,技术类,广州,5,2018/11/6
WXG08-115 微信商业前端化开发工程师（广州）,技术类,广州,1,2018/11/6
21229-沙盒/生存类游戏运营经理（上海）,产品/项目类,上海,2,2018/11/6
21229-海外产品版本管理（上海）,产品/项目类,上海,1,2018/11/6
21229-沙盒/生存类产品运营策划（上海）,产品/项目类,上海,3,2018/11/6
SA-腾讯社交广告高级后台开发工程师（微信广告 深圳）,技术类,深圳,1,2018/11/6
SA-腾讯社交广告排序算法研究员（微信广告 深圳）,技术类,深圳,2,2018/11/6
CSIG02-流媒体后台高级开发工程师（深圳）,技术类,深圳,2,2018/11/6
18402-移动游戏本地化,产品/项目类,深圳,1,2018/11/6
24491-王者荣耀全球版-海外游戏数据分析经理（深圳）,产品/项目类,深圳,1,2018/11/6
23295-互娱内容平台产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
25663-腾讯游戏云高级产品经理（深圳）,产品/项目类,深圳,2,2018/11/6
TEG05-高级后台系统开发工程师（深圳）,技术类,深圳,3,2018/11/6
26381-腾云市场营销策划经理（合资公司编制-昆明）,市场类,昆明,3,2018/11/6
CSIG02-腾讯云音视频加速后台开发工程师（深圳）,技术类,深圳,2,2018/11/6
21228-集换式卡牌游戏商业化策划（深圳）,产品/项目类,深圳,1,2018/11/6
WXG01-117 微信iOS客户端开发工程师（广州）,技术类,广州,1,2018/11/6
22989-腾讯云域名产品研发工程师,技术类,深圳,2,2018/11/6
22989-腾讯云域名产品经理,产品/项目类,深圳,2,2018/11/6
29311-资深创意文案（深圳）,市场类,深圳,1,2018/11/6
SA-腾讯社交广告产品拓展运营（旅游行业）（北京）,产品/项目类,北京,1,2018/11/6
21229-沙盒/生存类产品商业化策划（上海）,产品/项目类,上海,1,2018/11/6
PCG10-知识图谱高级算法研究员,技术类,深圳,1,2018/11/6
HGJ-Legal Counsel (Technology Transactions),职能类,上海,1,2018/11/6
SA-腾讯社交广告基础平台后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
SA-腾讯社交广告SMB金融行业经理,市场类,深圳,1,2018/11/6
CSIG02-腾讯云应用后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
26381-腾云交互设计（合资公司编制-云南）,设计类,昆明,1,2018/11/6
26381-腾云大数据研发工程师（（合资公司编制--昆明））,技术类,昆明,4,2018/11/6
CSIG16-自动驾驶基于视觉/Lidar的定位算法工程师（北京）,技术类,北京,2,2018/11/6
WXG09-332 微信市场品牌高级经理（广州）,市场类,广州,1,2018/11/6
WXG01-122 微信数据挖掘工程师（广州）,技术类,广州,1,2018/11/6
PCG10-搜索后台开发高级工程师,技术类,深圳,1,2018/11/6
SA-资源管理高级工程师,技术类,北京,1,2018/11/6
SA-腾讯社交广告KA行业运营经理,产品/项目类,深圳,1,2018/11/6
28607-113 微信支付大数据应用开发高级工程师（深圳）,技术类,深圳,1,2018/11/6
25663-腾讯云海外产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
22989-腾讯云后台研发工程师（深圳）,技术类,深圳,2,2018/11/6
CSIG02-腾讯云交付实施架构师（北京/上海/深圳）,技术类,深圳,2,2018/11/6
CSIG16-手图高级后台开发工程师（北京）,技术类,北京,1,2018/11/6
21229-沙盒/生存类产品高级社区运营（上海）,产品/项目类,上海,2,2018/11/6
24491-王者荣耀全球版-手游资深特效设计师(深圳),设计类,深圳,1,2018/11/6
28600-113 微信支付后台开发工程师（广州）,技术类,广州,1,2018/11/6
CSIG16-AI算法研究（北京）,技术类,北京,1,2018/11/6
15571-射击游戏关卡策划（深圳）,产品/项目类,深圳,1,2018/11/6
SA-腾讯社交广告京东大客户销售经理（北京）,市场类,北京,3,2018/11/6
TME-QQ音乐高级产品运营经理（深圳）,产品/项目类,深圳,1,2018/11/6
26381-腾云架构师（合资公司--昆明）,技术类,昆明,1,2018/11/6
26381-腾云平台运营总监（合资公司编制-云南）,产品/项目类,昆明,1,2018/11/6
26381-腾云项目经理（合资公司编制-昆明）,产品/项目类,昆明,5,2018/11/6
22989-腾讯云serverless后台开发工程师（深圳）,技术类,深圳,5,2018/11/6
25663-金融云互联网金融售前架构师（深圳/北京/上海）,技术类,北京,1,2018/11/6
26564-APP产品运营(深圳）,产品/项目类,深圳,2,2018/11/6
22989-腾讯云块存储业务运营开发工程师（深圳）,技术类,深圳,2,2018/11/6
19332-高级Web前端开发工程师（上海）,技术类,上海,6,2018/11/6
CSIG07-安全数据挖掘工程师（深圳）,技术类,深圳,1,2018/11/6
26381-腾云安卓开发工程师（合资公司编制-云南）,技术类,昆明,6,2018/11/6
26381-腾云IOS工程师（合资公司编制-昆明）,技术类,昆明,6,2018/11/6
23295-互娱TGL项目web前端开发工程师（深圳）,技术类,深圳,1,2018/11/6
25663-金融云互联网金融售前架构师（深圳/北京/上海）,技术类,上海,1,2018/11/6
PCG19-腾讯视频基础后台开发工程师（深圳）,技术类,深圳,1,2018/11/6
WXG08-121 微信商业算法工程师(广州/北京),技术类,广州,2,2018/11/6
PCG10-NLP算法高级工程师（搜索方向）,技术类,深圳,2,2018/11/6
18428-财付通金融应用业务测试工程师（北京）,技术类,北京,1,2018/11/6
25663-金融云银行行业售前架构师（北京/上海/深圳）,技术类,深圳,1,2018/11/6
GY0-国际商业化产品经理（深圳）,市场类,深圳,1,2018/11/6
CSIG16-车联网产品经理（北京）,产品/项目类,北京,1,2018/11/6
21062-Technical Strategy Analyst(Shanghai),技术类,上海,1,2018/11/6
WXG01-117 微信iOS客户端创新业务开发工程师（广州）,技术类,广州,2,2018/11/6
PCG19-腾讯视频app后台开发高级工程师（深圳）,技术类,深圳,2,2018/11/6
22850-腾讯视频VIP后台开发工程师(深圳),技术类,深圳,2,2018/11/6
25663-金融云互联网金融售前架构师（深圳/北京/上海）,技术类,深圳,1,2018/11/6
25663-腾讯云海外产品运营经理（深圳）,产品/项目类,深圳,2,2018/11/6
25928-游戏语音高级产品策划（深圳）,产品/项目类,深圳,1,2018/11/6
24491-王者荣耀全球版-数值策划,产品/项目类,深圳,1,2018/11/6
26381-腾云技术总监（合资公司编制-昆明）,技术类,昆明,1,2018/11/6
26381-腾云产品经理（合资公司编制-昆明）,产品/项目类,昆明,8,2018/11/6
26563-WeGame平台运营（深圳）,产品/项目类,深圳,1,2018/11/6
PCG04-看点高级系统测试工程师（深圳）,技术类,深圳,2,2018/11/6
19511-游戏学院产品经理（深圳）,产品/项目类,深圳,2,2018/11/6
WXG03-113 微信公众平台后台开发工程师（广州）,技术类,广州,2,2018/11/6
21229-游戏测试工程师（上海）,技术类,上海,1,2018/11/6
15612-手游后台开发（北京）,技术类,北京,3,2018/11/6
25663-金融云银行行业售前架构师（北京/上海/深圳）,技术类,北京,1,2018/11/6
TEG03-机器学习和数据挖掘工程师（深圳）,技术类,深圳,1,2018/11/6
25928-游戏社交组件产品经理（深圳）,产品/项目类,深圳,1,2018/11/6
PCG19-iOS高级开发工程师（北京）,技术类,北京,1,2018/11/6
